measurementpoint.flowvalue,measurementpoint.speedvalue,measurementpoint.ninputs,measurementpoint.sdeviation,measurementpoint.measurementdatetime,measurementpoint.reference
4860.0,99.0,0.0,,2019-12-02 17:12:00,RWS01_MONIBAS_0021hrr0597ra
3900.0,100.66666666666667,0.0,,2019-12-02 17:18:00,RWS01_MONIBAS_0021hrr0597ra
3120.0,106.33333333333333,0.0,,2019-12-02 17:23:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,106.33333333333333,0.0,,2019-12-02 17:29:00,RWS01_MONIBAS_0021hrr0597ra
4020.0,98.33333333333333,0.0,,2019-12-02 17:35:00,RWS01_MONIBAS_0021hrr0597ra
4620.0,99.0,0.0,,2019-12-02 17:41:00,RWS01_MONIBAS_0021hrr0597ra
5640.0,98.0,0.0,,2019-12-02 17:47:00,RWS01_MONIBAS_0021hrr0597ra
3960.0,100.66666666666667,0.0,,2019-12-02 17:52:00,RWS01_MONIBAS_0021hrr0597ra
3660.0,100.66666666666667,0.0,,2019-12-02 17:58:00,RWS01_MONIBAS_0021hrr0597ra
3840.0,97.33333333333333,0.0,,2019-12-02 18:04:00,RWS01_MONIBAS_0021hrr0597ra
4080.0,103.66666666666667,0.0,,2019-12-02 18:10:00,RWS01_MONIBAS_0021hrr0597ra
3360.0,104.66666666666667,0.0,,2019-12-02 18:15:00,RWS01_MONIBAS_0021hrr0597ra
2220.0,111.66666666666667,0.0,,2019-12-02 18:21:00,RWS01_MONIBAS_0021hrr0597ra
2160.0,109.33333333333333,0.0,,2019-12-02 18:27:00,RWS01_MONIBAS_0021hrr0597ra
2100.0,108.33333333333333,0.0,,2019-12-02 18:33:00,RWS01_MONIBAS_0021hrr0597ra
2100.0,104.0,0.0,,2019-12-02 18:39:00,RWS01_MONIBAS_0021hrr0597ra
2580.0,104.0,0.0,,2019-12-02 18:44:00,RWS01_MONIBAS_0021hrr0597ra
2040.0,102.66666666666667,0.0,,2019-12-02 18:50:00,RWS01_MONIBAS_0021hrr0597ra
2160.0,109.33333333333333,0.0,,2019-12-02 18:56:00,RWS01_MONIBAS_0021hrr0597ra
1320.0,100.5,0.0,,2019-12-02 19:02:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,107.5,0.0,,2019-12-02 19:07:00,RWS01_MONIBAS_0021hrr0597ra
1680.0,109.66666666666667,0.0,,2019-12-02 19:13:00,RWS01_MONIBAS_0021hrr0597ra
1200.0,101.5,0.0,,2019-12-02 19:19:00,RWS01_MONIBAS_0021hrr0597ra
1320.0,105.66666666666667,0.0,,2019-12-02 19:25:00,RWS01_MONIBAS_0021hrr0597ra
1320.0,101.0,0.0,,2019-12-02 19:31:00,RWS01_MONIBAS_0021hrr0597ra
1260.0,112.33333333333333,0.0,,2019-12-02 19:36:00,RWS01_MONIBAS_0021hrr0597ra
1440.0,109.33333333333333,0.0,,2019-12-02 19:42:00,RWS01_MONIBAS_0021hrr0597ra
1920.0,111.0,0.0,,2019-12-02 19:48:00,RWS01_MONIBAS_0021hrr0597ra
1440.0,109.5,0.0,,2019-12-02 19:54:00,RWS01_MONIBAS_0021hrr0597ra
1320.0,109.33333333333333,0.0,,2019-12-02 20:00:00,RWS01_MONIBAS_0021hrr0597ra
1500.0,109.0,0.0,,2019-12-02 20:05:00,RWS01_MONIBAS_0021hrr0597ra
1980.0,104.0,0.0,,2019-12-02 20:11:00,RWS01_MONIBAS_0021hrr0597ra
2280.0,105.0,0.0,,2019-12-02 20:17:00,RWS01_MONIBAS_0021hrr0597ra
1320.0,126.33333333333333,0.0,,2019-12-02 20:23:00,RWS01_MONIBAS_0021hrr0597ra
1140.0,108.0,0.0,,2019-12-02 20:29:00,RWS01_MONIBAS_0021hrr0597ra
1260.0,109.33333333333333,0.0,,2019-12-02 20:34:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,110.66666666666667,0.0,,2019-12-02 20:40:00,RWS01_MONIBAS_0021hrr0597ra
1020.0,105.0,0.0,,2019-12-02 20:46:00,RWS01_MONIBAS_0021hrr0597ra
1140.0,117.33333333333333,0.0,,2019-12-02 20:52:00,RWS01_MONIBAS_0021hrr0597ra
1140.0,101.5,0.0,,2019-12-02 20:58:00,RWS01_MONIBAS_0021hrr0597ra
1380.0,105.33333333333333,0.0,,2019-12-02 21:03:00,RWS01_MONIBAS_0021hrr0597ra
900.0,106.0,0.0,,2019-12-02 21:09:00,RWS01_MONIBAS_0021hrr0597ra
1020.0,101.5,0.0,,2019-12-02 21:15:00,RWS01_MONIBAS_0021hrr0597ra
480.0,102.0,0.0,,2019-12-02 21:21:00,RWS01_MONIBAS_0021hrr0597ra
780.0,111.5,0.0,,2019-12-02 21:26:00,RWS01_MONIBAS_0021hrr0597ra
1200.0,105.5,0.0,,2019-12-02 21:32:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,109.66666666666667,0.0,,2019-12-02 21:38:00,RWS01_MONIBAS_0021hrr0597ra
1860.0,109.33333333333333,0.0,,2019-12-02 21:44:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,106.66666666666667,0.0,,2019-12-02 21:50:00,RWS01_MONIBAS_0021hrr0597ra
1560.0,110.33333333333333,0.0,,2019-12-02 21:55:00,RWS01_MONIBAS_0021hrr0597ra
1980.0,106.66666666666667,0.0,,2019-12-02 22:01:00,RWS01_MONIBAS_0021hrr0597ra
720.0,100.5,0.0,,2019-12-02 22:07:00,RWS01_MONIBAS_0021hrr0597ra
1140.0,102.5,0.0,,2019-12-02 22:13:00,RWS01_MONIBAS_0021hrr0597ra
660.0,111.5,0.0,,2019-12-02 22:18:00,RWS01_MONIBAS_0021hrr0597ra
960.0,104.0,0.0,,2019-12-02 22:24:00,RWS01_MONIBAS_0021hrr0597ra
1260.0,114.66666666666667,0.0,,2019-12-02 22:30:00,RWS01_MONIBAS_0021hrr0597ra
960.0,117.0,0.0,,2019-12-02 22:36:00,RWS01_MONIBAS_0021hrr0597ra
840.0,108.33333333333333,0.0,,2019-12-02 22:42:00,RWS01_MONIBAS_0021hrr0597ra
660.0,107.66666666666667,0.0,,2019-12-02 22:47:00,RWS01_MONIBAS_0021hrr0597ra
300.0,94.5,0.0,,2019-12-02 22:53:00,RWS01_MONIBAS_0021hrr0597ra
1200.0,102.5,0.0,,2019-12-02 22:59:00,RWS01_MONIBAS_0021hrr0597ra
600.0,116.0,0.0,,2019-12-02 23:05:00,RWS01_MONIBAS_0021hrr0597ra
660.0,100.0,0.0,,2019-12-02 23:11:00,RWS01_MONIBAS_0021hrr0597ra
420.0,111.0,0.0,,2019-12-02 23:16:00,RWS01_MONIBAS_0021hrr0597ra
420.0,116.5,0.0,,2019-12-02 23:22:00,RWS01_MONIBAS_0021hrr0597ra
300.0,103.0,0.0,,2019-12-02 23:28:00,RWS01_MONIBAS_0021hrr0597ra
660.0,107.0,0.0,,2019-12-02 23:34:00,RWS01_MONIBAS_0021hrr0597ra
960.0,96.66666666666667,0.0,,2019-12-02 23:40:00,RWS01_MONIBAS_0021hrr0597ra
660.0,101.5,0.0,,2019-12-02 23:45:00,RWS01_MONIBAS_0021hrr0597ra
300.0,112.0,0.0,,2019-12-02 23:51:00,RWS01_MONIBAS_0021hrr0597ra
660.0,111.5,0.0,,2019-12-02 23:57:00,RWS01_MONIBAS_0021hrr0597ra
360.0,94.0,0.0,,2019-12-03 00:03:00,RWS01_MONIBAS_0021hrr0597ra
360.0,100.0,0.0,,2019-12-03 00:09:00,RWS01_MONIBAS_0021hrr0597ra
300.0,90.0,0.0,,2019-12-03 00:14:00,RWS01_MONIBAS_0021hrr0597ra
480.0,111.5,0.0,,2019-12-03 00:20:00,RWS01_MONIBAS_0021hrr0597ra
300.0,98.5,0.0,,2019-12-03 00:26:00,RWS01_MONIBAS_0021hrr0597ra
120.0,111.0,0.0,,2019-12-03 00:32:00,RWS01_MONIBAS_0021hrr0597ra
360.0,102.0,0.0,,2019-12-03 00:38:00,RWS01_MONIBAS_0021hrr0597ra
240.0,117.0,0.0,,2019-12-03 00:43:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-12-03 00:49:00,RWS01_MONIBAS_0021hrr0597ra
120.0,107.0,0.0,,2019-12-03 00:55:00,RWS01_MONIBAS_0021hrr0597ra
60.0,89.0,0.0,,2019-12-03 01:01:00,RWS01_MONIBAS_0021hrr0597ra
180.0,92.0,0.0,,2019-12-03 01:07:00,RWS01_MONIBAS_0021hrr0597ra
300.0,112.0,0.0,,2019-12-03 01:12:00,RWS01_MONIBAS_0021hrr0597ra
360.0,91.5,0.0,,2019-12-03 01:18:00,RWS01_MONIBAS_0021hrr0597ra
60.0,99.0,0.0,,2019-12-03 01:24:00,RWS01_MONIBAS_0021hrr0597ra
60.0,94.0,0.0,,2019-12-03 01:30:00,RWS01_MONIBAS_0021hrr0597ra
180.0,93.0,0.0,,2019-12-03 01:35:00,RWS01_MONIBAS_0021hrr0597ra
60.0,111.0,0.0,,2019-12-03 01:41:00,RWS01_MONIBAS_0021hrr0597ra
120.0,94.0,0.0,,2019-12-03 01:47:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-12-03 01:53:00,RWS01_MONIBAS_0021hrr0597ra
60.0,127.0,0.0,,2019-12-03 01:59:00,RWS01_MONIBAS_0021hrr0597ra
180.0,112.0,0.0,,2019-12-03 02:04:00,RWS01_MONIBAS_0021hrr0597ra
120.0,102.0,0.0,,2019-12-03 02:10:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-12-03 02:16:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-12-03 02:22:00,RWS01_MONIBAS_0021hrr0597ra
240.0,102.0,0.0,,2019-12-03 02:28:00,RWS01_MONIBAS_0021hrr0597ra
180.0,100.0,0.0,,2019-12-03 02:33:00,RWS01_MONIBAS_0021hrr0597ra
300.0,104.0,0.0,,2019-12-03 02:39:00,RWS01_MONIBAS_0021hrr0597ra
420.0,91.0,0.0,,2019-12-03 02:45:00,RWS01_MONIBAS_0021hrr0597ra
360.0,112.5,0.0,,2019-12-03 02:51:00,RWS01_MONIBAS_0021hrr0597ra
120.0,89.0,0.0,,2019-12-03 02:57:00,RWS01_MONIBAS_0021hrr0597ra
180.0,88.0,0.0,,2019-12-03 03:02:00,RWS01_MONIBAS_0021hrr0597ra
240.0,87.0,0.0,,2019-12-03 03:08:00,RWS01_MONIBAS_0021hrr0597ra
120.0,94.0,0.0,,2019-12-03 03:14:00,RWS01_MONIBAS_0021hrr0597ra
360.0,94.0,0.0,,2019-12-03 03:20:00,RWS01_MONIBAS_0021hrr0597ra
420.0,111.5,0.0,,2019-12-03 03:26:00,RWS01_MONIBAS_0021hrr0597ra
180.0,97.0,0.0,,2019-12-03 03:31:00,RWS01_MONIBAS_0021hrr0597ra
360.0,91.0,0.0,,2019-12-03 03:37:00,RWS01_MONIBAS_0021hrr0597ra
300.0,94.0,0.0,,2019-12-03 03:43:00,RWS01_MONIBAS_0021hrr0597ra
360.0,96.0,0.0,,2019-12-03 03:49:00,RWS01_MONIBAS_0021hrr0597ra
300.0,102.0,0.0,,2019-12-03 03:55:00,RWS01_MONIBAS_0021hrr0597ra
480.0,109.0,0.0,,2019-12-03 04:00:00,RWS01_MONIBAS_0021hrr0597ra
360.0,96.0,0.0,,2019-12-03 04:06:00,RWS01_MONIBAS_0021hrr0597ra
540.0,108.5,0.0,,2019-12-03 04:12:00,RWS01_MONIBAS_0021hrr0597ra
1020.0,100.5,0.0,,2019-12-03 04:18:00,RWS01_MONIBAS_0021hrr0597ra
780.0,115.0,0.0,,2019-12-03 04:24:00,RWS01_MONIBAS_0021hrr0597ra
600.0,95.5,0.0,,2019-12-03 04:29:00,RWS01_MONIBAS_0021hrr0597ra
780.0,100.0,0.0,,2019-12-03 04:35:00,RWS01_MONIBAS_0021hrr0597ra
780.0,99.0,0.0,,2019-12-03 04:41:00,RWS01_MONIBAS_0021hrr0597ra
1560.0,116.33333333333333,0.0,,2019-12-03 04:47:00,RWS01_MONIBAS_0021hrr0597ra
1200.0,105.33333333333333,0.0,,2019-12-03 04:53:00,RWS01_MONIBAS_0021hrr0597ra
1500.0,105.33333333333333,0.0,,2019-12-03 04:58:00,RWS01_MONIBAS_0021hrr0597ra
1020.0,106.66666666666667,0.0,,2019-12-03 05:04:00,RWS01_MONIBAS_0021hrr0597ra
1680.0,98.0,0.0,,2019-12-03 05:10:00,RWS01_MONIBAS_0021hrr0597ra
1440.0,107.66666666666667,0.0,,2019-12-03 05:16:00,RWS01_MONIBAS_0021hrr0597ra
1920.0,106.0,0.0,,2019-12-03 05:21:00,RWS01_MONIBAS_0021hrr0597ra
1800.0,103.66666666666667,0.0,,2019-12-03 05:27:00,RWS01_MONIBAS_0021hrr0597ra
2880.0,107.0,0.0,,2019-12-03 05:33:00,RWS01_MONIBAS_0021hrr0597ra
3420.0,99.0,0.0,,2019-12-03 05:39:00,RWS01_MONIBAS_0021hrr0597ra
3360.0,100.66666666666667,0.0,,2019-12-03 05:45:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,99.0,0.0,,2019-12-03 05:50:00,RWS01_MONIBAS_0021hrr0597ra
3060.0,102.66666666666667,0.0,,2019-12-03 05:56:00,RWS01_MONIBAS_0021hrr0597ra
4380.0,101.0,0.0,,2019-12-03 06:02:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,106.33333333333333,0.0,,2019-12-03 06:08:00,RWS01_MONIBAS_0021hrr0597ra
4620.0,99.33333333333333,0.0,,2019-12-03 06:14:00,RWS01_MONIBAS_0021hrr0597ra
5580.0,99.0,0.0,,2019-12-03 06:19:00,RWS01_MONIBAS_0021hrr0597ra
5400.0,99.66666666666667,0.0,,2019-12-03 06:25:00,RWS01_MONIBAS_0021hrr0597ra
4200.0,100.33333333333333,0.0,,2019-12-03 06:31:00,RWS01_MONIBAS_0021hrr0597ra
5520.0,99.33333333333333,0.0,,2019-12-03 06:37:00,RWS01_MONIBAS_0021hrr0597ra
5280.0,97.66666666666667,0.0,,2019-12-03 06:43:00,RWS01_MONIBAS_0021hrr0597ra
4920.0,101.66666666666667,0.0,,2019-12-03 06:48:00,RWS01_MONIBAS_0021hrr0597ra
4860.0,100.33333333333333,0.0,,2019-12-03 06:54:00,RWS01_MONIBAS_0021hrr0597ra
5040.0,96.0,0.0,,2019-12-03 07:00:00,RWS01_MONIBAS_0021hrr0597ra
4620.0,97.33333333333333,0.0,,2019-12-03 07:06:00,RWS01_MONIBAS_0021hrr0597ra
5820.0,92.33333333333333,0.0,,2019-12-03 07:11:00,RWS01_MONIBAS_0021hrr0597ra
4800.0,100.66666666666667,0.0,,2019-12-03 07:17:00,RWS01_MONIBAS_0021hrr0597ra
4500.0,95.66666666666667,0.0,,2019-12-03 07:23:00,RWS01_MONIBAS_0021hrr0597ra
5160.0,97.66666666666667,0.0,,2019-12-03 07:29:00,RWS01_MONIBAS_0021hrr0597ra
4500.0,98.0,0.0,,2019-12-03 07:35:00,RWS01_MONIBAS_0021hrr0597ra
4020.0,95.66666666666667,0.0,,2019-12-03 07:40:00,RWS01_MONIBAS_0021hrr0597ra
3720.0,81.0,0.0,,2019-12-03 07:46:00,RWS01_MONIBAS_0021hrr0597ra
3540.0,103.33333333333333,0.0,,2019-12-03 07:52:00,RWS01_MONIBAS_0021hrr0597ra
3900.0,97.0,0.0,,2019-12-03 07:58:00,RWS01_MONIBAS_0021hrr0597ra
3540.0,102.33333333333333,0.0,,2019-12-03 08:04:00,RWS01_MONIBAS_0021hrr0597ra
4380.0,99.33333333333333,0.0,,2019-12-03 08:09:00,RWS01_MONIBAS_0021hrr0597ra
4080.0,95.66666666666667,0.0,,2019-12-03 08:15:00,RWS01_MONIBAS_0021hrr0597ra
2100.0,103.33333333333333,0.0,,2019-12-03 08:21:00,RWS01_MONIBAS_0021hrr0597ra
3840.0,100.66666666666667,0.0,,2019-12-03 08:27:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,96.33333333333333,0.0,,2019-12-03 08:33:00,RWS01_MONIBAS_0021hrr0597ra
4260.0,98.33333333333333,0.0,,2019-12-03 08:38:00,RWS01_MONIBAS_0021hrr0597ra
4560.0,96.0,0.0,,2019-12-03 08:44:00,RWS01_MONIBAS_0021hrr0597ra
3540.0,101.33333333333333,0.0,,2019-12-03 08:50:00,RWS01_MONIBAS_0021hrr0597ra
3300.0,96.33333333333333,0.0,,2019-12-03 08:56:00,RWS01_MONIBAS_0021hrr0597ra
4380.0,94.66666666666667,0.0,,2019-12-03 09:01:00,RWS01_MONIBAS_0021hrr0597ra
4380.0,94.66666666666667,0.0,,2019-12-03 09:01:00,RWS01_MONIBAS_0021hrr0597ra
4500.0,93.0,0.0,,2019-12-03 09:13:00,RWS01_MONIBAS_0021hrr0597ra
4440.0,92.33333333333333,0.0,,2019-12-03 09:19:00,RWS01_MONIBAS_0021hrr0597ra
3180.0,93.66666666666667,0.0,,2019-12-03 09:25:00,RWS01_MONIBAS_0021hrr0597ra
2760.0,95.66666666666667,0.0,,2019-12-03 09:31:00,RWS01_MONIBAS_0021hrr0597ra
3000.0,95.0,0.0,,2019-12-03 09:37:00,RWS01_MONIBAS_0021hrr0597ra
2820.0,94.33333333333333,0.0,,2019-12-03 09:43:00,RWS01_MONIBAS_0021hrr0597ra
2460.0,98.66666666666667,0.0,,2019-12-03 09:49:00,RWS01_MONIBAS_0021hrr0597ra
3240.0,98.33333333333333,0.0,,2019-12-03 09:54:00,RWS01_MONIBAS_0021hrr0597ra
2940.0,98.66666666666667,0.0,,2019-12-03 10:00:00,RWS01_MONIBAS_0021hrr0597ra
2160.0,102.0,0.0,,2019-12-03 10:06:00,RWS01_MONIBAS_0021hrr0597ra
3180.0,96.33333333333333,0.0,,2019-12-03 10:12:00,RWS01_MONIBAS_0021hrr0597ra
2280.0,101.33333333333333,0.0,,2019-12-03 10:18:00,RWS01_MONIBAS_0021hrr0597ra
3120.0,94.0,0.0,,2019-12-03 10:24:00,RWS01_MONIBAS_0021hrr0597ra
2340.0,105.66666666666667,0.0,,2019-12-03 10:30:00,RWS01_MONIBAS_0021hrr0597ra
2520.0,100.0,0.0,,2019-12-03 10:35:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,100.33333333333333,0.0,,2019-12-03 10:41:00,RWS01_MONIBAS_0021hrr0597ra
3300.0,96.66666666666667,0.0,,2019-12-03 10:47:00,RWS01_MONIBAS_0021hrr0597ra
2580.0,98.66666666666667,0.0,,2019-12-03 10:53:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-12-03 10:59:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-12-03 11:05:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,100.66666666666667,0.0,,2019-12-03 11:11:00,RWS01_MONIBAS_0021hrr0597ra
2820.0,97.0,0.0,,2019-12-03 11:17:00,RWS01_MONIBAS_0021hrr0597ra
3240.0,97.33333333333333,0.0,,2019-12-03 11:22:00,RWS01_MONIBAS_0021hrr0597ra
3240.0,104.0,0.0,,2019-12-03 11:28:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,99.0,0.0,,2019-12-03 11:34:00,RWS01_MONIBAS_0021hrr0597ra
3960.0,97.66666666666667,0.0,,2019-12-03 11:40:00,RWS01_MONIBAS_0021hrr0597ra
3960.0,97.33333333333333,0.0,,2019-12-03 11:46:00,RWS01_MONIBAS_0021hrr0597ra
4200.0,98.0,0.0,,2019-12-03 11:51:00,RWS01_MONIBAS_0021hrr0597ra
4020.0,88.0,0.0,,2019-12-03 11:57:00,RWS01_MONIBAS_0021hrr0597ra
2400.0,93.0,0.0,,2019-12-03 12:03:00,RWS01_MONIBAS_0021hrr0597ra
4380.0,90.33333333333333,0.0,,2019-12-03 12:09:00,RWS01_MONIBAS_0021hrr0597ra
3720.0,92.33333333333333,0.0,,2019-12-03 12:14:00,RWS01_MONIBAS_0021hrr0597ra
3240.0,77.5,0.0,,2019-12-03 12:22:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,96.66666666666667,0.0,,2019-12-03 12:28:00,RWS01_MONIBAS_0021hrr0597ra
3660.0,92.66666666666667,0.0,,2019-12-03 12:34:00,RWS01_MONIBAS_0021hrr0597ra
4020.0,93.66666666666667,0.0,,2019-12-03 12:40:00,RWS01_MONIBAS_0021hrr0597ra
3900.0,94.0,0.0,,2019-12-03 12:45:00,RWS01_MONIBAS_0021hrr0597ra
4020.0,92.66666666666667,0.0,,2019-12-03 12:51:00,RWS01_MONIBAS_0021hrr0597ra
4200.0,100.33333333333333,0.0,,2019-12-03 12:57:00,RWS01_MONIBAS_0021hrr0597ra
2940.0,93.66666666666667,0.0,,2019-12-03 13:03:00,RWS01_MONIBAS_0021hrr0597ra
4920.0,93.0,0.0,,2019-12-03 13:09:00,RWS01_MONIBAS_0021hrr0597ra
3960.0,96.33333333333333,0.0,,2019-12-03 13:14:00,RWS01_MONIBAS_0021hrr0597ra
4140.0,97.66666666666667,0.0,,2019-12-03 13:20:00,RWS01_MONIBAS_0021hrr0597ra
3960.0,99.33333333333333,0.0,,2019-12-03 13:26:00,RWS01_MONIBAS_0021hrr0597ra
4260.0,96.33333333333333,0.0,,2019-12-03 13:32:00,RWS01_MONIBAS_0021hrr0597ra
4920.0,96.0,0.0,,2019-12-03 13:38:00,RWS01_MONIBAS_0021hrr0597ra
4320.0,96.0,0.0,,2019-12-03 13:43:00,RWS01_MONIBAS_0021hrr0597ra
5580.0,92.0,0.0,,2019-12-03 13:49:00,RWS01_MONIBAS_0021hrr0597ra
4320.0,98.33333333333333,0.0,,2019-12-03 13:55:00,RWS01_MONIBAS_0021hrr0597ra
4500.0,96.33333333333333,0.0,,2019-12-03 14:01:00,RWS01_MONIBAS_0021hrr0597ra
6480.0,93.33333333333333,0.0,,2019-12-03 14:07:00,RWS01_MONIBAS_0021hrr0597ra
4980.0,98.33333333333333,0.0,,2019-12-03 14:12:00,RWS01_MONIBAS_0021hrr0597ra
4260.0,69.5,0.0,,2019-12-03 14:18:00,RWS01_MONIBAS_0021hrr0597ra
5100.0,96.33333333333333,0.0,,2019-12-03 14:24:00,RWS01_MONIBAS_0021hrr0597ra
5580.0,95.66666666666667,0.0,,2019-12-03 14:30:00,RWS01_MONIBAS_0021hrr0597ra
5160.0,94.33333333333333,0.0,,2019-12-03 14:36:00,RWS01_MONIBAS_0021hrr0597ra
6300.0,89.33333333333333,0.0,,2019-12-03 14:41:00,RWS01_MONIBAS_0021hrr0597ra
6000.0,91.33333333333333,0.0,,2019-12-03 14:47:00,RWS01_MONIBAS_0021hrr0597ra
5640.0,95.0,0.0,,2019-12-03 14:53:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,69.0,0.0,,2019-12-03 14:59:00,RWS01_MONIBAS_0021hrr0597ra
2040.0,71.0,0.0,,2019-12-03 15:04:00,RWS01_MONIBAS_0021hrr0597ra
5280.0,86.66666666666667,0.0,,2019-12-03 15:10:00,RWS01_MONIBAS_0021hrr0597ra
5460.0,98.0,0.0,,2019-12-03 15:16:00,RWS01_MONIBAS_0021hrr0597ra
4620.0,96.0,0.0,,2019-12-03 15:22:00,RWS01_MONIBAS_0021hrr0597ra
1320.0,77.0,0.0,,2019-12-03 15:28:00,RWS01_MONIBAS_0021hrr0597ra
1800.0,74.0,0.0,,2019-12-03 15:33:00,RWS01_MONIBAS_0021hrr0597ra
3840.0,70.5,0.0,,2019-12-03 15:39:00,RWS01_MONIBAS_0021hrr0597ra
2040.0,46.0,0.0,,2019-12-03 15:45:00,RWS01_MONIBAS_0021hrr0597ra
5400.0,88.0,0.0,,2019-12-03 15:51:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,67.0,0.0,,2019-12-03 15:57:00,RWS01_MONIBAS_0021hrr0597ra
1980.0,64.0,0.0,,2019-12-03 16:02:00,RWS01_MONIBAS_0021hrr0597ra
4860.0,94.66666666666667,0.0,,2019-12-03 16:08:00,RWS01_MONIBAS_0021hrr0597ra
4740.0,96.33333333333333,0.0,,2019-12-03 16:14:00,RWS01_MONIBAS_0021hrr0597ra
1680.0,72.0,0.0,,2019-12-03 16:20:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,79.0,0.0,,2019-12-03 16:26:00,RWS01_MONIBAS_0021hrr0597ra
4020.0,74.0,0.0,,2019-12-03 16:31:00,RWS01_MONIBAS_0021hrr0597ra
4740.0,93.66666666666667,0.0,,2019-12-03 16:37:00,RWS01_MONIBAS_0021hrr0597ra
3660.0,91.5,0.0,,2019-12-03 16:43:00,RWS01_MONIBAS_0021hrr0597ra
3720.0,70.0,0.0,,2019-12-03 16:49:00,RWS01_MONIBAS_0021hrr0597ra
3720.0,79.0,0.0,,2019-12-03 16:55:00,RWS01_MONIBAS_0021hrr0597ra
4680.0,95.0,0.0,,2019-12-03 17:00:00,RWS01_MONIBAS_0021hrr0597ra
6360.0,97.66666666666667,0.0,,2019-12-03 17:06:00,RWS01_MONIBAS_0021hrr0597ra
4560.0,96.33333333333333,0.0,,2019-12-03 17:12:00,RWS01_MONIBAS_0021hrr0597ra
4980.0,97.0,0.0,,2019-12-03 17:18:00,RWS01_MONIBAS_0021hrr0597ra
4140.0,96.66666666666667,0.0,,2019-12-03 17:23:00,RWS01_MONIBAS_0021hrr0597ra
4200.0,97.33333333333333,0.0,,2019-12-03 17:29:00,RWS01_MONIBAS_0021hrr0597ra
2700.0,105.33333333333333,0.0,,2019-12-03 17:35:00,RWS01_MONIBAS_0021hrr0597ra
3360.0,105.0,0.0,,2019-12-03 17:41:00,RWS01_MONIBAS_0021hrr0597ra
3600.0,99.0,0.0,,2019-12-03 17:47:00,RWS01_MONIBAS_0021hrr0597ra
4620.0,97.66666666666667,0.0,,2019-12-03 17:52:00,RWS01_MONIBAS_0021hrr0597ra
3540.0,99.33333333333333,0.0,,2019-12-03 17:58:00,RWS01_MONIBAS_0021hrr0597ra
6900.0,95.0,0.0,,2019-12-03 18:04:00,RWS01_MONIBAS_0021hrr0597ra
4200.0,93.66666666666667,0.0,,2019-12-03 18:10:00,RWS01_MONIBAS_0021hrr0597ra
3600.0,103.0,0.0,,2019-12-03 18:16:00,RWS01_MONIBAS_0021hrr0597ra
3240.0,106.0,0.0,,2019-12-03 18:21:00,RWS01_MONIBAS_0021hrr0597ra
2640.0,108.33333333333333,0.0,,2019-12-03 18:27:00,RWS01_MONIBAS_0021hrr0597ra
2400.0,107.33333333333333,0.0,,2019-12-03 18:33:00,RWS01_MONIBAS_0021hrr0597ra
2520.0,104.33333333333333,0.0,,2019-12-03 18:39:00,RWS01_MONIBAS_0021hrr0597ra
2040.0,107.66666666666667,0.0,,2019-12-03 18:45:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,108.66666666666667,0.0,,2019-12-03 18:50:00,RWS01_MONIBAS_0021hrr0597ra
2160.0,105.33333333333333,0.0,,2019-12-03 18:56:00,RWS01_MONIBAS_0021hrr0597ra
2100.0,107.0,0.0,,2019-12-03 19:02:00,RWS01_MONIBAS_0021hrr0597ra
2040.0,104.33333333333333,0.0,,2019-12-03 19:08:00,RWS01_MONIBAS_0021hrr0597ra
2100.0,111.0,0.0,,2019-12-03 19:13:00,RWS01_MONIBAS_0021hrr0597ra
1500.0,114.0,0.0,,2019-12-03 19:19:00,RWS01_MONIBAS_0021hrr0597ra
2040.0,115.66666666666667,0.0,,2019-12-03 19:25:00,RWS01_MONIBAS_0021hrr0597ra
1680.0,106.66666666666667,0.0,,2019-12-03 19:31:00,RWS01_MONIBAS_0021hrr0597ra
1920.0,110.0,0.0,,2019-12-03 19:37:00,RWS01_MONIBAS_0021hrr0597ra
1200.0,108.5,0.0,,2019-12-03 19:42:00,RWS01_MONIBAS_0021hrr0597ra
